13:59:45.200 INFO  other.StartupController	 | Checking user directory...
13:59:45.402 INFO  loaders.TileLoader	 | Creating unit factory
13:59:45.402 INFO  factory.TileFactory	 | Creating tile factory for unit type: SEA_TILE
13:59:45.402 INFO  factory.TileFactory	 | Loading textures for tile type: SEA_TILE
13:59:45.432 INFO  other.StartupController	 | Initializing stage...
13:59:45.455 INFO  gameState.GameState	 | Setting previous scene to null
13:59:45.807 INFO  ui.MenuViewController	 | Initializing menu view...
13:59:45.875 INFO  utils.ErrorHandler	 | Showing error popup...
13:59:45.875 INFO  utils.ErrorHandler	 | No exceptions to show!
13:59:45.875 INFO  futurewars.Main	 | Initialization complete!
13:59:45.875 INFO  futurewars.Main	 | Loaded a total of:
13:59:45.876 INFO  futurewars.Main	 | 	 6 tiles
13:59:45.876 INFO  futurewars.Main	 | 	 7 units
13:59:45.876 INFO  futurewars.Main	 | 	 5 maps
14:00:01.589 INFO  ui.MenuViewController	 | Showing map selection...
14:00:01.590 INFO  ui.MenuViewController	 | Button amount: 5
14:00:15.483 INFO  loaders.FileLoader	 | Loading map: littleIsland.fwm
14:00:15.484 INFO  loaders.MapLoader	 | Loading map: littleIsland.fwm
14:00:15.484 INFO  loaders.MapLoader	 | Loading V3 map
14:00:15.485 INFO  loaders.MapLoader	 | Map size: 19x10
14:00:15.486 INFO  loaders.MapLoader	 | Line: SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,0,NONE,1,SEA_TILE,6,NONE,1,SEA_TILE,6,NONE,1,SEA_TILE,6,NONE,1,SEA_TILE,6,NONE,1,SEA_TILE,6,NONE,1,SEA_TILE,6,NONE,1,SEA_TILE,0,NONE,1
14:00:15.486 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 0 - y: 0
14:00:15.486 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (0, 0)
14:00:15.486 INFO  factory.TileFactory	 | Creating unit model
14:00:15.489 INFO  tile.TileModel	 | Creating tile model 429673418 at position (0, 0) with type SEA_TILE
14:00:15.490 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.491 INFO  factory.TileFactory	 | Creating unit view
14:00:15.492 INFO  views.TileView	 | Creating tile view 608238851 for tile 429673418
14:00:15.559 INFO  views.TileView	 | Adding hovered binding to tile view 608238851...
14:00:15.585 INFO  views.TileView	 | Adding selected binding to tile view 608238851...
14:00:15.586 INFO  views.TileView	 | Adding hovered listener to tile view 608238851...
14:00:15.587 INFO  views.TileView	 | Adding selected listener to tile view 608238851...
14:00:15.588 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@2440fd03
14:00:15.590 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 1 - y: 0
14:00:15.590 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (1, 0)
14:00:15.590 INFO  factory.TileFactory	 | Creating unit model
14:00:15.591 INFO  tile.TileModel	 | Creating tile model 1054563463 at position (1, 0) with type SEA_TILE
14:00:15.591 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.591 INFO  factory.TileFactory	 | Creating unit view
14:00:15.591 INFO  views.TileView	 | Creating tile view 146430525 for tile 1054563463
14:00:15.595 INFO  views.TileView	 | Adding hovered binding to tile view 146430525...
14:00:15.596 INFO  views.TileView	 | Adding selected binding to tile view 146430525...
14:00:15.596 INFO  views.TileView	 | Adding hovered listener to tile view 146430525...
14:00:15.596 INFO  views.TileView	 | Adding selected listener to tile view 146430525...
14:00:15.596 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@8ba5a3d
14:00:15.596 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 2 - y: 0
14:00:15.596 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (2, 0)
14:00:15.596 INFO  factory.TileFactory	 | Creating unit model
14:00:15.597 INFO  tile.TileModel	 | Creating tile model 1940140912 at position (2, 0) with type SEA_TILE
14:00:15.597 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.597 INFO  factory.TileFactory	 | Creating unit view
14:00:15.597 INFO  views.TileView	 | Creating tile view 1882128227 for tile 1940140912
14:00:15.601 INFO  views.TileView	 | Adding hovered binding to tile view 1882128227...
14:00:15.601 INFO  views.TileView	 | Adding selected binding to tile view 1882128227...
14:00:15.601 INFO  views.TileView	 | Adding hovered listener to tile view 1882128227...
14:00:15.601 INFO  views.TileView	 | Adding selected listener to tile view 1882128227...
14:00:15.601 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@702eff63
14:00:15.601 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 3 - y: 0
14:00:15.602 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (3, 0)
14:00:15.602 INFO  factory.TileFactory	 | Creating unit model
14:00:15.602 INFO  tile.TileModel	 | Creating tile model 473072704 at position (3, 0) with type SEA_TILE
14:00:15.602 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.602 INFO  factory.TileFactory	 | Creating unit view
14:00:15.602 INFO  views.TileView	 | Creating tile view 1759944373 for tile 473072704
14:00:15.606 INFO  views.TileView	 | Adding hovered binding to tile view 1759944373...
14:00:15.606 INFO  views.TileView	 | Adding selected binding to tile view 1759944373...
14:00:15.607 INFO  views.TileView	 | Adding hovered listener to tile view 1759944373...
14:00:15.607 INFO  views.TileView	 | Adding selected listener to tile view 1759944373...
14:00:15.607 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@68e69eb5
14:00:15.607 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 4 - y: 0
14:00:15.607 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (4, 0)
14:00:15.607 INFO  factory.TileFactory	 | Creating unit model
14:00:15.608 INFO  tile.TileModel	 | Creating tile model 370165583 at position (4, 0) with type SEA_TILE
14:00:15.608 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.608 INFO  factory.TileFactory	 | Creating unit view
14:00:15.608 INFO  views.TileView	 | Creating tile view 1433472842 for tile 370165583
14:00:15.613 INFO  views.TileView	 | Adding hovered binding to tile view 1433472842...
14:00:15.613 INFO  views.TileView	 | Adding selected binding to tile view 1433472842...
14:00:15.614 INFO  views.TileView	 | Adding hovered listener to tile view 1433472842...
14:00:15.614 INFO  views.TileView	 | Adding selected listener to tile view 1433472842...
14:00:15.614 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@55710f4a
14:00:15.614 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 5 - y: 0
14:00:15.614 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (5, 0)
14:00:15.614 INFO  factory.TileFactory	 | Creating unit model
14:00:15.614 INFO  tile.TileModel	 | Creating tile model 886735460 at position (5, 0) with type SEA_TILE
14:00:15.615 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.615 INFO  factory.TileFactory	 | Creating unit view
14:00:15.615 INFO  views.TileView	 | Creating tile view 1837901481 for tile 886735460
14:00:15.619 INFO  views.TileView	 | Adding hovered binding to tile view 1837901481...
14:00:15.619 INFO  views.TileView	 | Adding selected binding to tile view 1837901481...
14:00:15.619 INFO  views.TileView	 | Adding hovered listener to tile view 1837901481...
14:00:15.619 INFO  views.TileView	 | Adding selected listener to tile view 1837901481...
14:00:15.619 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@6d8c26a9
14:00:15.621 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 6 - y: 0
14:00:15.621 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (6, 0)
14:00:15.621 INFO  factory.TileFactory	 | Creating unit model
14:00:15.621 INFO  tile.TileModel	 | Creating tile model 1029453062 at position (6, 0) with type SEA_TILE
14:00:15.621 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.621 INFO  factory.TileFactory	 | Creating unit view
14:00:15.622 INFO  views.TileView	 | Creating tile view 1154890837 for tile 1029453062
14:00:15.627 INFO  views.TileView	 | Adding hovered binding to tile view 1154890837...
14:00:15.627 INFO  views.TileView	 | Adding selected binding to tile view 1154890837...
14:00:15.627 INFO  views.TileView	 | Adding hovered listener to tile view 1154890837...
14:00:15.627 INFO  views.TileView	 | Adding selected listener to tile view 1154890837...
14:00:15.627 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@44d63c55
14:00:15.628 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 7 - y: 0
14:00:15.628 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (7, 0)
14:00:15.628 INFO  factory.TileFactory	 | Creating unit model
14:00:15.628 INFO  tile.TileModel	 | Creating tile model 162521358 at position (7, 0) with type SEA_TILE
14:00:15.628 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.629 INFO  factory.TileFactory	 | Creating unit view
14:00:15.629 INFO  views.TileView	 | Creating tile view 660999804 for tile 162521358
14:00:15.632 INFO  views.TileView	 | Adding hovered binding to tile view 660999804...
14:00:15.633 INFO  views.TileView	 | Adding selected binding to tile view 660999804...
14:00:15.633 INFO  views.TileView	 | Adding hovered listener to tile view 660999804...
14:00:15.633 INFO  views.TileView	 | Adding selected listener to tile view 660999804...
14:00:15.633 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@27660e7c
14:00:15.633 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 8 - y: 0
14:00:15.634 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (8, 0)
14:00:15.634 INFO  factory.TileFactory	 | Creating unit model
14:00:15.634 INFO  tile.TileModel	 | Creating tile model 1175877500 at position (8, 0) with type SEA_TILE
14:00:15.634 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.634 INFO  factory.TileFactory	 | Creating unit view
14:00:15.634 INFO  views.TileView	 | Creating tile view 136692962 for tile 1175877500
14:00:15.640 INFO  views.TileView	 | Adding hovered binding to tile view 136692962...
14:00:15.640 INFO  views.TileView	 | Adding selected binding to tile view 136692962...
14:00:15.640 INFO  views.TileView	 | Adding hovered listener to tile view 136692962...
14:00:15.640 INFO  views.TileView	 | Adding selected listener to tile view 136692962...
14:00:15.640 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@825c4e2
14:00:15.641 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 9 - y: 0
14:00:15.641 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (9, 0)
14:00:15.641 INFO  factory.TileFactory	 | Creating unit model
14:00:15.641 INFO  tile.TileModel	 | Creating tile model 310065799 at position (9, 0) with type SEA_TILE
14:00:15.641 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.641 INFO  factory.TileFactory	 | Creating unit view
14:00:15.641 INFO  views.TileView	 | Creating tile view 1288683880 for tile 310065799
14:00:15.645 INFO  views.TileView	 | Adding hovered binding to tile view 1288683880...
14:00:15.645 INFO  views.TileView	 | Adding selected binding to tile view 1288683880...
14:00:15.646 INFO  views.TileView	 | Adding hovered listener to tile view 1288683880...
14:00:15.646 INFO  views.TileView	 | Adding selected listener to tile view 1288683880...
14:00:15.646 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@4ccfc168
14:00:15.646 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 10 - y: 0
14:00:15.646 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (10, 0)
14:00:15.646 INFO  factory.TileFactory	 | Creating unit model
14:00:15.646 INFO  tile.TileModel	 | Creating tile model 1770653730 at position (10, 0) with type SEA_TILE
14:00:15.646 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.647 INFO  factory.TileFactory	 | Creating unit view
14:00:15.647 INFO  views.TileView	 | Creating tile view 1248553971 for tile 1770653730
14:00:15.652 INFO  views.TileView	 | Adding hovered binding to tile view 1248553971...
14:00:15.652 INFO  views.TileView	 | Adding selected binding to tile view 1248553971...
14:00:15.652 INFO  views.TileView	 | Adding hovered listener to tile view 1248553971...
14:00:15.652 INFO  views.TileView	 | Adding selected listener to tile view 1248553971...
14:00:15.652 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@4a6b6bf3
14:00:15.653 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 11 - y: 0
14:00:15.653 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (11, 0)
14:00:15.653 INFO  factory.TileFactory	 | Creating unit model
14:00:15.653 INFO  tile.TileModel	 | Creating tile model 1913673393 at position (11, 0) with type SEA_TILE
14:00:15.653 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.653 INFO  factory.TileFactory	 | Creating unit view
14:00:15.654 INFO  views.TileView	 | Creating tile view 1790052776 for tile 1913673393
14:00:15.658 INFO  views.TileView	 | Adding hovered binding to tile view 1790052776...
14:00:15.658 INFO  views.TileView	 | Adding selected binding to tile view 1790052776...
14:00:15.658 INFO  views.TileView	 | Adding hovered listener to tile view 1790052776...
14:00:15.659 INFO  views.TileView	 | Adding selected listener to tile view 1790052776...
14:00:15.659 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@6ab209a8
14:00:15.659 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 6 - at x: 12 - y: 0
14:00:15.659 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (12, 0)
14:00:15.659 INFO  factory.TileFactory	 | Creating unit model
14:00:15.659 INFO  tile.TileModel	 | Creating tile model 184665969 at position (12, 0) with type SEA_TILE
14:00:15.660 ERROR factory.TileFactory	 | Creating tile view with texture variant: 6
14:00:15.660 INFO  factory.TileFactory	 | Creating unit view
14:00:15.660 INFO  views.TileView	 | Creating tile view 1272427305 for tile 184665969
14:00:15.665 INFO  views.TileView	 | Adding hovered binding to tile view 1272427305...
14:00:15.665 INFO  views.TileView	 | Adding selected binding to tile view 1272427305...
14:00:15.665 INFO  views.TileView	 | Adding hovered listener to tile view 1272427305...
14:00:15.665 INFO  views.TileView	 | Adding selected listener to tile view 1272427305...
14:00:15.666 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@4bd7b329
14:00:15.666 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 6 - at x: 13 - y: 0
14:00:15.666 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (13, 0)
14:00:15.666 INFO  factory.TileFactory	 | Creating unit model
14:00:15.666 INFO  tile.TileModel	 | Creating tile model 838690086 at position (13, 0) with type SEA_TILE
14:00:15.666 ERROR factory.TileFactory	 | Creating tile view with texture variant: 6
14:00:15.667 INFO  factory.TileFactory	 | Creating unit view
14:00:15.667 INFO  views.TileView	 | Creating tile view 669332318 for tile 838690086
14:00:15.670 INFO  views.TileView	 | Adding hovered binding to tile view 669332318...
14:00:15.670 INFO  views.TileView	 | Adding selected binding to tile view 669332318...
14:00:15.670 INFO  views.TileView	 | Adding hovered listener to tile view 669332318...
14:00:15.671 INFO  views.TileView	 | Adding selected listener to tile view 669332318...
14:00:15.671 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@27e5335e
14:00:15.671 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 6 - at x: 14 - y: 0
14:00:15.671 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (14, 0)
14:00:15.671 INFO  factory.TileFactory	 | Creating unit model
14:00:15.671 INFO  tile.TileModel	 | Creating tile model 1003943316 at position (14, 0) with type SEA_TILE
14:00:15.672 ERROR factory.TileFactory	 | Creating tile view with texture variant: 6
14:00:15.672 INFO  factory.TileFactory	 | Creating unit view
14:00:15.672 INFO  views.TileView	 | Creating tile view 280487935 for tile 1003943316
14:00:15.677 INFO  views.TileView	 | Adding hovered binding to tile view 280487935...
14:00:15.677 INFO  views.TileView	 | Adding selected binding to tile view 280487935...
14:00:15.677 INFO  views.TileView	 | Adding hovered listener to tile view 280487935...
14:00:15.677 INFO  views.TileView	 | Adding selected listener to tile view 280487935...
14:00:15.678 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@10b7e7ff
14:00:15.678 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 6 - at x: 15 - y: 0
14:00:15.678 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (15, 0)
14:00:15.678 INFO  factory.TileFactory	 | Creating unit model
14:00:15.678 INFO  tile.TileModel	 | Creating tile model 1981228467 at position (15, 0) with type SEA_TILE
14:00:15.678 ERROR factory.TileFactory	 | Creating tile view with texture variant: 6
14:00:15.678 INFO  factory.TileFactory	 | Creating unit view
14:00:15.678 INFO  views.TileView	 | Creating tile view 354127943 for tile 1981228467
14:00:15.682 INFO  views.TileView	 | Adding hovered binding to tile view 354127943...
14:00:15.682 INFO  views.TileView	 | Adding selected binding to tile view 354127943...
14:00:15.682 INFO  views.TileView	 | Adding hovered listener to tile view 354127943...
14:00:15.682 INFO  views.TileView	 | Adding selected listener to tile view 354127943...
14:00:15.682 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@151b9047
14:00:15.682 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 6 - at x: 16 - y: 0
14:00:15.682 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (16, 0)
14:00:15.682 INFO  factory.TileFactory	 | Creating unit model
14:00:15.682 INFO  tile.TileModel	 | Creating tile model 1888520863 at position (16, 0) with type SEA_TILE
14:00:15.683 ERROR factory.TileFactory	 | Creating tile view with texture variant: 6
14:00:15.683 INFO  factory.TileFactory	 | Creating unit view
14:00:15.683 INFO  views.TileView	 | Creating tile view 1194595588 for tile 1888520863
14:00:15.686 INFO  views.TileView	 | Adding hovered binding to tile view 1194595588...
14:00:15.686 INFO  views.TileView	 | Adding selected binding to tile view 1194595588...
14:00:15.686 INFO  views.TileView	 | Adding hovered listener to tile view 1194595588...
14:00:15.686 INFO  views.TileView	 | Adding selected listener to tile view 1194595588...
14:00:15.686 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@47341504
14:00:15.688 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 6 - at x: 17 - y: 0
14:00:15.688 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (17, 0)
14:00:15.688 INFO  factory.TileFactory	 | Creating unit model
14:00:15.688 INFO  tile.TileModel	 | Creating tile model 1197466885 at position (17, 0) with type SEA_TILE
14:00:15.688 ERROR factory.TileFactory	 | Creating tile view with texture variant: 6
14:00:15.688 INFO  factory.TileFactory	 | Creating unit view
14:00:15.688 INFO  views.TileView	 | Creating tile view 1531205543 for tile 1197466885
14:00:15.692 INFO  views.TileView	 | Adding hovered binding to tile view 1531205543...
14:00:15.692 INFO  views.TileView	 | Adding selected binding to tile view 1531205543...
14:00:15.693 INFO  views.TileView	 | Adding hovered listener to tile view 1531205543...
14:00:15.693 INFO  views.TileView	 | Adding selected listener to tile view 1531205543...
14:00:15.693 INFO  factory.TileBuilder	 | Setting event handlers for tile view TileView@5b4457a7
14:00:15.693 INFO  loaders.MapLoader	 | Creating custom tile of type SEA_TILE - variant 0 - at x: 18 - y: 0
14:00:15.694 INFO  tile.TileCreationController	 | Creating custom tile of type SEA_TILE at position (18, 0)
14:00:15.694 INFO  factory.TileFactory	 | Creating unit model
14:00:15.694 INFO  tile.TileModel	 | Creating tile model 1266920023 at position (18, 0) with type SEA_TILE
14:00:15.694 ERROR factory.TileFactory	 | Creating tile view with texture variant: 0
14:00:15.694 INFO  factory.TileFactory	 | Creating unit view
14:00:15.694 INFO  views.TileView	 | Creating tile view 694873490 for tile 1266920023
14:00:15.698 INFO  views.TileView	 | Adding hovered binding to tile view 694873490...
14:00:15.699 INFO  views.TileView	 | Adding selected binding to tile view 694873490...
